,SEASON,PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,GP,MIN
12214,2021-22,Scotty Hopson,203816,OKC,1,17.7
12215,2021-22,Sekou Doumbouya,1629635,LAL,2,8.2
12216,2021-22,Semi Ojeleye,1628400,LAC,30,13.5
12217,2021-22,Serge Ibaka,201586,MIL,54,16.3
12218,2021-22,Seth Curry,203552,BKN,64,33.3
12219,2021-22,Shai Gilgeous-Alexander,1628983,OKC,56,34.7
12220,2021-22,Shake Milton,1629003,PHI,55,21.4
12221,2021-22,Shaq Buchanan,1629783,MEM,2,4.9
12222,2021-22,Shaquille Harrison,1627885,BKN,2,11.3
12223,2021-22,Sharife Cooper,1630536,ATL,13,3.0
12224,2021-22,Skylar Mays,1630219,ATL,28,7.9
12225,2021-22,Solomon Hill,203524,ATL,13,10.7
12226,2021-22,Spencer Dinwiddie,203915,DAL,67,29.6
12227,2021-22,Stanley Johnson,1626169,LAL,48,22.8
12228,2021-22,Stephen Curry,201939,GSW,64,34.5
12229,2021-22,Sterling Brown,1628425,DAL,49,12.8
12230,2021-22,Steven Adams,203500,MEM,76,26.3
12231,2021-22,Svi Mykhailiuk,1629004,TOR,56,12.8
12232,2021-22,T.J. McConnell,204456,IND,27,24.2
12233,2021-22,Tacko Fall,1629605,CLE,11,5.3
12234,2021-22,Taj Gibson,201959,NYK,52,18.2
12235,2021-22,Talen Horton-Tucker,1629659,LAL,60,25.2
12236,2021-22,Taurean Prince,1627752,MIN,69,17.1
12237,2021-22,Terance Mann,1629611,LAC,81,28.6
12238,2021-22,Terence Davis,1629056,SAC,30,17.9
12239,2021-22,Terrence Ross,203082,ORL,63,23.0
12240,2021-22,Terry Rozier,1626179,CHA,73,33.7
12241,2021-22,Terry Taylor,1630678,IND,33,21.6
12242,2021-22,Thaddeus Young,201152,TOR,52,16.3
12243,2021-22,Thanasis Antetokounmpo,203648,MIL,48,9.9
12244,2021-22,Theo Maledon,1630177,OKC,51,17.8
12245,2021-22,Theo Pinson,1629033,DAL,19,7.8
12246,2021-22,Thomas Bryant,1628418,WAS,27,16.3
12247,2021-22,Tim Frazier,204025,CLE,12,17.3
12248,2021-22,Tim Hardaway Jr.,203501,DAL,42,29.6
12249,2021-22,Timothe Luwawu-Cabarrot,1627789,ATL,52,13.2
12250,2021-22,Tobias Harris,202699,PHI,73,34.8
12251,2021-22,Tomas Satoransky,203107,WAS,55,16.5
12252,2021-22,Tony Bradley,1628396,CHI,55,10.0
12253,2021-22,Tony Snell,203503,NOP,53,15.5
12254,2021-22,Torrey Craig,1628470,PHX,78,20.5
12255,2021-22,Trae Young,1629027,ATL,76,34.9
12256,2021-22,Trayvon Palmer,1629309,DET,1,16.8
12257,2021-22,Tre Jones,1630200,SAS,69,16.6
12258,2021-22,Tre Mann,1630544,OKC,60,22.8
12259,2021-22,Tremont Waters,1629682,WAS,3,16.8
12260,2021-22,Trendon Watford,1630570,POR,48,18.1
12261,2021-22,Trent Forrest,1630235,UTA,60,12.8
12262,2021-22,Trevelin Queen,1630243,HOU,10,7.4
12263,2021-22,Trevon Scott,1630286,CLE,2,5.7
12264,2021-22,Trevor Ariza,2772,LAL,24,19.3
12265,2021-22,Trey Burke,203504,DAL,42,10.5
12266,2021-22,Trey Lyles,1626168,SAC,75,20.5
12267,2021-22,Trey Murphy III,1630530,NOP,62,13.9
12268,2021-22,Tristan Thompson,202684,CHI,57,15.7
12269,2021-22,Troy Brown Jr.,1628972,CHI,66,16.0
12270,2021-22,Ty Jerome,1629660,OKC,48,16.7
12271,2021-22,Tyler Cook,1629076,CHI,20,10.0
12272,2021-22,Tyler Hall,1629788,NYK,1,1.9
12273,2021-22,Tyler Herro,1629639,MIA,66,32.6
12274,2021-22,Tyler Johnson,204020,SAS,6,15.2
12275,2021-22,Tyrell Terry,1630179,MEM,2,1.5
12276,2021-22,Tyrese Haliburton,1630169,IND,77,35.0
12277,2021-22,Tyrese Maxey,1630178,PHI,75,35.3
12278,2021-22,Tyrone Wallace,1627820,NOP,6,12.5
12279,2021-22,Tyus Jones,1626145,MEM,73,21.2
12280,2021-22,Udoka Azubuike,1628962,UTA,17,11.5
12281,2021-22,Udonis Haslem,2617,MIA,13,6.4
12282,2021-22,Usman Garuba,1630586,HOU,24,10.0
12283,2021-22,Vernon Carey Jr.,1630176,WAS,7,6.3
12284,2021-22,Victor Oladipo,203506,MIA,8,21.6
12285,2021-22,Vlatko Čančar,1628427,DEN,15,11.8
12286,2021-22,Vít Krejčí,1630249,OKC,30,23.0
12287,2021-22,Wayne Ellington,201961,LAL,43,18.8
12288,2021-22,Wayne Selden,1627782,NYK,3,6.4
12289,2021-22,Wendell Carter Jr.,1628976,ORL,62,29.9
12290,2021-22,Wenyen Gabriel,1629117,LAL,26,13.8
12291,2021-22,Wes Iwundu,1628411,ATL,3,27.4
12292,2021-22,Wesley Matthews,202083,MIL,49,20.5
12293,2021-22,Will Barton,203115,DEN,71,32.1
12294,2021-22,Willie Cauley-Stein,1626161,PHI,20,9.1
12295,2021-22,Willy Hernangomez,1626195,NOP,50,16.8
12296,2021-22,Xavier Moon,1629875,LAC,10,13.7
12297,2021-22,Xavier Sneed,1630270,UTA,9,4.3
12298,2021-22,Xavier Tillman,1630214,MEM,53,13.2
12299,2021-22,Yuta Watanabe,1629139,TOR,38,11.7
12300,2021-22,Yves Pons,1630582,MEM,12,5.9
12301,2021-22,Zach Collins,1628380,SAS,28,17.9
12302,2021-22,Zach LaVine,203897,CHI,67,34.7
12303,2021-22,Zavier Simpson,1630285,OKC,4,43.5
12304,2021-22,Zeke Nnaji,1630192,DEN,41,17.0
12305,2021-22,Ziaire Williams,1630533,MEM,62,21.7
12306,2021-22,Zylan Cheatham,1629597,UTA,1,5.2
12307,2022-23,A.J. Lawson,1630639,DAL,15,7.2
12308,2022-23,AJ Green,1631260,MIL,35,9.9
12309,2022-23,AJ Griffin,1631100,ATL,72,19.5
12310,2022-23,Aaron Gordon,203932,DEN,68,30.2
12311,2022-23,Aaron Holiday,1628988,ATL,63,13.4
12312,2022-23,Aaron Nesmith,1630174,IND,73,24.9
12313,2022-23,Aaron Wiggins,1630598,OKC,70,18.5
12314,2022-23,Admiral Schofield,1629678,ORL,37,12.2
12315,2022-23,Al Horford,201143,BOS,63,30.5
12316,2022-23,Alec Burks,202692,DET,51,22.0
12317,2022-23,Aleksej Pokusevski,1630197,OKC,34,20.6
12318,2022-23,Alex Caruso,1627936,CHI,67,23.5
12319,2022-23,Alex Len,203458,SAC,26,6.2
12320,2022-23,Alize Johnson,1628993,SAS,4,7.4
12321,2022-23,Alondes Williams,1631214,BKN,1,5.3
12322,2022-23,Alperen Sengun,1630578,HOU,75,28.9
12323,2022-23,Amir Coffey,1629599,LAC,50,12.5
12324,2022-23,Andre Drummond,203083,CHI,67,12.7
12325,2022-23,Andre Iguodala,2738,GSW,8,14.1
12326,2022-23,Andrew Nembhard,1629614,IND,75,27.6
12327,2022-23,Andrew Wiggins,203952,GSW,37,32.2
12328,2022-23,Anfernee Simons,1629014,POR,62,35.0
12329,2022-23,Anthony Davis,203076,LAL,56,34.0
12330,2022-23,Anthony Edwards,1630162,MIN,79,36.0
12331,2022-23,Anthony Gill,1630264,WAS,59,10.6
12332,2022-23,Anthony Lamb,1630237,GSW,62,19.3
12333,2022-23,Austin Reaves,1630559,LAL,64,28.8
12334,2022-23,Austin Rivers,203085,MIN,52,19.5
12335,2022-23,Ayo Dosunmu,1630245,CHI,80,26.2
12336,2022-23,Bam Adebayo,1628389,MIA,75,34.6
12337,2022-23,Ben Simmons,1627732,BKN,42,26.3
12338,2022-23,Bennedict Mathurin,1631097,IND,78,28.5
12339,2022-23,Bismack Biyombo,202687,PHX,61,14.3
12340,2022-23,Blake Griffin,201933,BOS,41,13.9
12341,2022-23,Blake Wesley,1631104,SAS,37,18.1
12342,2022-23,Boban Marjanović,1626246,HOU,31,5.5
12343,2022-23,Bobby Portis,1626171,MIL,70,26.0
12344,2022-23,Bogdan Bogdanović,203992,ATL,54,27.9
12345,2022-23,Bojan Bogdanović,202711,DET,59,32.1
12346,2022-23,Bol Bol,1629626,ORL,70,21.5
12347,2022-23,Bones Hyland,1630538,LAC,56,19.4
12348,2022-23,Bradley Beal,203078,WAS,50,33.5
12349,2022-23,Brandon Boston,1630527,LAC,22,11.3
12350,2022-23,Brandon Clarke,1629634,MEM,56,19.5
12351,2022-23,Brandon Ingram,1627742,NOP,45,34.2
12352,2022-23,Braxton Key,1630296,DET,3,3.0
12353,2022-23,Brook Lopez,201572,MIL,78,30.4
12354,2022-23,Bruce Brown,1628971,DEN,80,28.5
12355,2022-23,Bruno Fernando,1628981,ATL,39,10.4
12356,2022-23,Bryce McGowens,1631121,CHA,46,17.1
12357,2022-23,Bryn Forbes,1627854,MIN,25,10.7
12358,2022-23,Buddy Boeheim,1631205,DET,10,9.0
12359,2022-23,Buddy Hield,1627741,IND,80,31.0
12360,2022-23,CJ McCollum,203468,NOP,75,35.3
12361,2022-23,Cade Cunningham,1630595,DET,12,33.3
12362,2022-23,Caleb Houstan,1631216,ORL,51,15.9
12363,2022-23,Caleb Martin,1628997,MIA,71,29.3
12364,2022-23,Cam Reddish,1629629,POR,40,24.7
12365,2022-23,Cam Thomas,1630560,BKN,57,16.6
12366,2022-23,Cameron Johnson,1629661,BKN,42,28.6
12367,2022-23,Cameron Payne,1626166,PHX,48,20.2
12368,2022-23,Caris LeVert,1627747,CLE,74,30.2
12369,2022-23,Carlik Jones,1630637,CHI,7,8.0
12370,2022-23,Cedi Osman,1626224,CLE,77,20.1
12371,2022-23,Chance Comanche,1628435,POR,1,20.8
12372,2022-23,Charles Bassey,1629646,SAS,35,14.5
12373,2022-23,Chima Moneke,1631320,SAC,2,4.0
12374,2022-23,Chimezie Metu,1629002,SAC,66,10.4
12375,2022-23,Chris Boucher,1628449,TOR,76,20.0
12376,2022-23,Chris Duarte,1630537,IND,46,19.5
12377,2022-23,Chris Paul,101108,PHX,59,32.0
12378,2022-23,Chris Silva,1629735,DAL,1,3.0
12379,2022-23,Christian Braun,1631128,DEN,76,15.5
12380,2022-23,Christian Koloko,1631132,TOR,58,13.8
12381,2022-23,Christian Wood,1626174,DAL,67,25.9
12382,2022-23,Chuma Okeke,1629643,ORL,27,19.2
12383,2022-23,Clint Capela,203991,ATL,65,26.6
12384,2022-23,Coby White,1629632,CHI,74,23.4
12385,2022-23,Cody Martin,1628998,CHA,7,19.1
12386,2022-23,Cody Zeller,203469,MIA,15,14.4
12387,2022-23,Cole Anthony,1630175,ORL,60,25.9
12388,2022-23,Cole Swider,1631306,LAL,7,5.9
12389,2022-23,Collin Sexton,1629012,UTA,48,23.9
12390,2022-23,Corey Kispert,1630557,WAS,74,28.3
12391,2022-23,Cory Joseph,202709,DET,62,19.8
12392,2022-23,D'Angelo Russell,1626156,LAL,71,32.5
12393,2022-23,Daishen Nix,1630227,HOU,57,16.0
12394,2022-23,Dalano Banton,1630625,TOR,31,9.0
12395,2022-23,Dalen Terry,1631207,CHI,38,5.6
12396,2022-23,Damian Jones,1627745,UTA,41,11.6
12397,2022-23,Damian Lillard,203081,POR,58,36.3
12398,2022-23,Damion Lee,1627814,PHX,74,20.4
12399,2022-23,Daniel Gafford,1629655,WAS,78,20.6
12400,2022-23,Daniel Theis,1628464,IND,7,15.5
12401,2022-23,Danny Green,201980,CLE,11,12.6
12402,2022-23,Danuel House Jr.,1627863,PHI,56,14.4
12403,2022-23,Dario Šarić,203967,OKC,57,14.1
12404,2022-23,Darius Bazley,1629647,PHX,43,14.3
12405,2022-23,Darius Days,1630620,HOU,4,6.2
12406,2022-23,Darius Garland,1629636,CLE,69,35.5
12407,2022-23,David Duke Jr.,1630561,BKN,23,9.9
12408,2022-23,David Roddy,1631223,MEM,70,18.0
12409,2022-23,Davion Mitchell,1630558,SAC,80,18.1
12410,2022-23,Davon Reed,1628432,LAL,43,8.0
12411,2022-23,Day'Ron Sharpe,1630549,BKN,48,11.5
12412,2022-23,De'Aaron Fox,1628368,SAC,73,33.4
12413,2022-23,De'Andre Hunter,1629631,ATL,67,31.7
12414,2022-23,De'Anthony Melton,1629001,PHI,77,27.9
12415,2022-23,DeAndre Jordan,201599,DEN,39,15.0
12416,2022-23,DeMar DeRozan,201942,CHI,74,36.2
12417,2022-23,Dean Wade,1629731,CLE,44,20.3
12418,2022-23,Deandre Ayton,1629028,PHX,67,30.4
12419,2022-23,Dejounte Murray,1627749,ATL,74,36.4
12420,2022-23,Delon Wright,1626153,WAS,50,24.4
12421,2022-23,Deni Avdija,1630166,WAS,76,26.6
12422,2022-23,Dennis Schröder,203471,LAL,66,30.1
12423,2022-23,Dennis Smith Jr.,1628372,CHA,54,25.7
12424,2022-23,Deonte Burton,1629126,SAC,2,3.2
12425,2022-23,Dereon Seabron,1631220,NOP,5,2.3
12426,2022-23,Derrick Jones Jr.,1627884,CHI,64,14.0
12427,2022-23,Derrick Rose,201565,NYK,27,12.5
12428,2022-23,Derrick White,1628401,BOS,82,28.3
12429,2022-23,Desmond Bane,1630217,MEM,58,31.7
12430,2022-23,Devin Booker,1626164,PHX,53,34.6
12431,2022-23,Devin Vassell,1630170,SAS,38,31.0
12432,2022-23,Devon Dotson,1629653,WAS,6,8.9
12433,2022-23,Devonte' Graham,1628984,SAS,73,18.3
12434,2022-23,Dewayne Dedmon,203473,PHI,38,11.2
12435,2022-23,Dillon Brooks,1628415,MEM,73,30.3
12436,2022-23,Domantas Sabonis,1627734,SAC,79,34.6
12437,2022-23,Dominick Barlow,1631230,SAS,28,14.6
12438,2022-23,Donovan Mitchell,1628378,CLE,68,35.8
12439,2022-23,Donovan Williams,1631495,ATL,2,2.1
12440,2022-23,Donte DiVincenzo,1628978,GSW,72,26.3
12441,2022-23,Dorian Finney-Smith,1627827,BKN,66,30.4
12442,2022-23,Doug McDermott,203926,SAS,64,20.5
12443,2022-23,Draymond Green,203110,GSW,73,31.5
12444,2022-23,Drew Eubanks,1629234,POR,78,20.3
12445,2022-23,Dru Smith,1630696,BKN,15,10.6
12446,2022-23,Duane Washington Jr.,1630613,NYK,31,12.7
12447,2022-23,Duncan Robinson,1629130,MIA,42,16.4
12448,2022-23,Dwight Powell,203939,DAL,76,19.2
12449,2022-23,Dylan Windler,1629685,CLE,3,3.5
12450,2022-23,Dyson Daniels,1630700,NOP,59,17.7
12451,2022-23,Dāvis Bertāns,202722,DAL,45,10.9
12452,2022-23,Edmond Sumner,1628410,BKN,53,13.9
12453,2022-23,Eric Gordon,201569,LAC,69,28.5
12454,2022-23,Eugene Omoruyi,1630647,DET,40,16.1
12455,2022-23,Evan Fournier,203095,NYK,27,17.0
12456,2022-23,Evan Mobley,1630596,CLE,79,34.4
12457,2022-23,Facundo Campazzo,1630267,DAL,8,6.5
12458,2022-23,Frank Jackson,1628402,UTA,1,5.1
12459,2022-23,Frank Kaminsky,1626163,HOU,36,6.5
12460,2022-23,Frank Ntilikina,1628373,DAL,47,12.9
12461,2022-23,Franz Wagner,1630532,ORL,80,32.6
12462,2022-23,Fred VanVleet,1627832,TOR,69,36.7
12463,2022-23,Furkan Korkmaz,1627788,PHI,37,9.6
12464,2022-23,Gabe Vincent,1629216,MIA,68,25.9
12465,2022-23,Gabe York,1628221,IND,3,18.6
12466,2022-23,Garrett Temple,202066,NOP,25,6.5
12467,2022-23,Garrison Mathews,1629726,ATL,54,12.7
12468,2022-23,Gary Harris,203914,ORL,48,24.7
12469,2022-23,Gary Payton II,1627780,GSW,22,16.7
12470,2022-23,Gary Trent Jr.,1629018,TOR,66,32.1
12471,2022-23,George Hill,201588,IND,46,18.1
12472,2022-23,Georges Niang,1627777,PHI,78,19.4
12473,2022-23,Giannis Antetokounmpo,203507,MIL,63,32.1
12474,2022-23,Goga Bitadze,1629048,ORL,38,12.0
12475,2022-23,Goran Dragic,201609,MIL,58,15.0
12476,2022-23,Gordon Hayward,202330,CHA,50,31.5
12477,2022-23,Gorgui Dieng,203476,SAS,31,11.6
12478,2022-23,Grant Williams,1629684,BOS,79,25.9
12479,2022-23,Grayson Allen,1628960,MIL,72,27.4
12480,2022-23,Greg Brown III,1630535,POR,16,5.8
12481,2022-23,Hamidou Diallo,1628977,DET,56,17.8
12482,2022-23,Harrison Barnes,203084,SAC,82,32.5
12483,2022-23,Haywood Highsmith,1629312,MIA,54,18.0
12484,2022-23,Herbert Jones,1630529,NOP,66,29.6
12485,2022-23,Immanuel Quickley,1630193,NYK,81,28.9
12486,2022-23,Isaac Okoro,1630171,CLE,76,21.7
12487,2022-23,Isaiah Hartenstein,1628392,NYK,82,19.9
12488,2022-23,Isaiah Jackson,1630543,IND,63,16.5
12489,2022-23,Isaiah Joe,1630198,OKC,73,19.1
12490,2022-23,Isaiah Livers,1630587,DET,52,23.1
12491,2022-23,Isaiah Mobley,1630600,CLE,12,7.0
12492,2022-23,Isaiah Roby,1629676,NYK,42,11.3
12493,2022-23,Isaiah Stewart,1630191,DET,50,28.3
12494,2022-23,Isaiah Todd,1630225,WAS,6,10.2
12495,2022-23,Ish Smith,202397,DEN,43,9.3
12496,2022-23,Ish Wainright,1630688,PHX,60,15.3
12497,2022-23,Ivica Zubac,1627826,LAC,76,28.5
12498,2022-23,JD Davison,1631120,BOS,12,5.5
12499,2022-23,JT Thor,1630550,CHA,69,14.0
12500,2022-23,Ja Morant,1629630,MEM,61,31.9
12501,2022-23,JaMychal Green,203210,GSW,57,14.0
12502,2022-23,JaVale McGee,201580,DAL,42,8.4
12503,2022-23,Jabari Smith Jr.,1631095,HOU,79,31.0
12504,2022-23,Jabari Walker,1631133,POR,56,11.1
12505,2022-23,Jack White,1631298,DEN,17,3.9
12506,2022-23,Jacob Gilyard,1631367,MEM,1,40.8
12507,2022-23,Jaden Hardy,1630702,DAL,48,14.8
12508,2022-23,Jaden Ivey,1631093,DET,74,31.1
12509,2022-23,Jaden McDaniels,1630183,MIN,79,30.6
12510,2022-23,Jaden Springer,1630531,PHI,16,5.6
12511,2022-23,Jae Crowder,203109,MIL,18,18.9
12512,2022-23,Jae'Sean Tate,1630256,HOU,31,21.9
12513,2022-23,Jake LaRavia,1631222,MEM,35,11.8
12514,2022-23,Jakob Poeltl,1627751,TOR,72,26.5
12515,2022-23,Jalen Brunson,1628973,NYK,68,35.0
12516,2022-23,Jalen Duren,1631105,DET,67,24.9
12517,2022-23,Jalen Green,1630224,HOU,76,34.2
12518,2022-23,Jalen Johnson,1630552,ATL,70,14.9
12519,2022-23,Jalen McDaniels,1629667,PHI,80,23.9
12520,2022-23,Jalen Smith,1630188,IND,68,18.8
12521,2022-23,Jalen Suggs,1630591,ORL,53,23.5
12522,2022-23,Jalen Williams,1631114,OKC,75,30.3
12523,2022-23,Jamal Cain,1631288,MIA,18,13.3
12524,2022-23,Jamal Murray,1627750,DEN,65,32.8
12525,2022-23,Jamaree Bouyea,1631123,WAS,5,14.1
12526,2022-23,James Bouknight,1630547,CHA,34,15.2
12527,2022-23,James Harden,201935,PHI,58,36.8
12528,2022-23,James Johnson,201949,IND,18,9.0
12529,2022-23,James Wiseman,1630164,DET,45,19.3
12530,2022-23,Jared Butler,1630215,OKC,6,12.8
12531,2022-23,Jared Rhoden,1631197,DET,14,14.1
12532,2022-23,Jaren Jackson Jr.,1628991,MEM,63,28.4
12533,2022-23,Jarred Vanderbilt,1629020,LAL,78,24.1
12534,2022-23,Jarrell Brantley,1629714,UTA,4,9.7
12535,2022-23,Jarrett Allen,1628386,CLE,68,32.6
12536,2022-23,Jarrett Culver,1629633,ATL,10,13.7
12537,2022-23,Jason Preston,1630554,LAC,14,8.8
12538,2022-23,Javonte Green,1629750,CHI,32,15.0
12539,2022-23,Jaxson Hayes,1629637,NOP,47,13.0
12540,2022-23,Jay Huff,1630643,WAS,7,13.6
12541,2022-23,Jay Scrubb,1630206,ORL,2,15.1
12542,2022-23,Jaylen Brown,1627759,BOS,67,35.9
12543,2022-23,Jaylen Nowell,1629669,MIN,65,19.3
12544,2022-23,Jaylin Williams,1631119,OKC,49,18.7
12545,2022-23,Jayson Tatum,1628369,BOS,74,36.9
12546,2022-23,Jeff Dowtin Jr.,1630288,TOR,25,10.3
12547,2022-23,Jeff Green,201145,DEN,56,19.5
12548,2022-23,Jerami Grant,203924,POR,63,35.6
12549,2022-23,Jeremiah Robinson-Earl,1630526,OKC,43,18.9
12550,2022-23,Jeremy Sochan,1631110,SAS,56,26.0
12551,2022-23,Jericho Sims,1630579,NYK,52,15.6
12552,2022-23,Jevon Carter,1628975,MIL,81,22.4
12553,2022-23,Jimmy Butler III,202710,MIA,64,33.4
12554,2022-23,Jock Landale,1629111,PHX,69,14.2
12555,2022-23,Joe Harris,203925,BKN,74,20.6
12556,2022-23,Joe Ingles,204060,MIL,46,22.7
12557,2022-23,Joe Wieskamp,1630580,TOR,9,5.5
12558,2022-23,Joel Embiid,203954,PHI,66,34.6
12559,2022-23,John Butler Jr.,1631219,POR,19,11.6
12560,2022-23,John Collins,1628381,ATL,71,30.0
12561,2022-23,John Konchar,1629723,MEM,72,20.7
12562,2022-23,John Wall,202322,LAC,34,22.2
12563,2022-23,Johnny Davis,1631098,WAS,28,15.1
12564,2022-23,Johnny Juzang,1630548,UTA,18,12.9
12565,2022-23,Jonas Valančiūnas,202685,NOP,79,24.9
12566,2022-23,Jonathan Isaac,1628371,ORL,11,11.3
12567,2022-23,Jonathan Kuminga,1630228,GSW,67,20.8
12568,2022-23,Jordan Clarkson,203903,UTA,61,32.6
12569,2022-23,Jordan Goodwin,1630692,WAS,62,17.8
12570,2022-23,Jordan Hall,1631160,SAS,9,9.2
12571,2022-23,Jordan McLaughlin,1629162,MIN,43,15.8
12572,2022-23,Jordan Nwora,1629670,IND,62,19.2
12573,2022-23,Jordan Poole,1629673,GSW,82,30.0
12574,2022-23,Jordan Schakel,1630648,WAS,2,3.1
12575,2022-23,Jose Alvarado,1630631,NOP,61,21.5
12576,2022-23,Josh Christopher,1630528,HOU,64,12.3
12577,2022-23,Josh Giddey,1630581,OKC,76,31.1
12578,2022-23,Josh Green,1630182,DAL,60,25.7
12579,2022-23,Josh Hart,1628404,NYK,76,32.3
12580,2022-23,Josh Minott,1631169,MIN,15,6.4
12581,2022-23,Josh Okogie,1629006,PHX,72,18.8
12582,2022-23,Josh Richardson,1626196,NOP,65,23.5
12583,2022-23,Joshua Primo,1630563,SAS,4,23.3
12584,2022-23,Jrue Holiday,201950,MIL,67,32.6
12585,2022-23,Juan Toscano-Anderson,1629308,UTA,52,13.5
12586,2022-23,Juancho Hernangomez,1627823,TOR,42,14.6
12587,2022-23,Julian Champagnie,1630577,SAS,17,18.8
12588,2022-23,Julius Randle,203944,NYK,77,35.5
12589,2022-23,Justin Champagnie,1630551,BOS,5,6.9
12590,2022-23,Justin Holiday,203200,DAL,46,15.4
12591,2022-23,Justin Jackson,1628382,BOS,23,4.7
12592,2022-23,Justin Minaya,1631303,POR,4,22.2
12593,2022-23,Justise Winslow,1626159,POR,29,26.8
12594,2022-23,Jusuf Nurkić,203994,POR,52,26.8
12595,2022-23,KJ Martin,1630231,HOU,82,28.0
12596,2022-23,KZ Okpala,1629644,SAC,35,7.1
12597,2022-23,Kai Jones,1630539,CHA,46,11.9
12598,2022-23,Karl-Anthony Towns,1626157,MIN,29,33.0
12599,2022-23,Kawhi Leonard,202695,LAC,52,33.6
12600,2022-23,Keegan Murray,1631099,SAC,80,29.8
12601,2022-23,Keita Bates-Diop,1628966,SAS,67,21.7
12602,2022-23,Keldon Johnson,1629640,SAS,63,32.8
12603,2022-23,Kelly Olynyk,203482,UTA,68,28.6
12604,2022-23,Kelly Oubre Jr.,1626162,CHA,48,32.2
12605,2022-23,Kemba Walker,202689,DAL,9,16.0
12606,2022-23,Kendall Brown,1631112,IND,6,6.7
12607,2022-23,Kendrick Nunn,1629134,WAS,70,13.8
12608,2022-23,Kennedy Chandler,1631113,MEM,36,7.8
12609,2022-23,Kenneth Lofton Jr.,1631254,MEM,24,7.3
12610,2022-23,Kenrich Williams,1629026,OKC,53,22.8
12611,2022-23,Kentavious Caldwell-Pope,203484,DEN,76,31.3
12612,2022-23,Keon Ellis,1631165,SAC,16,4.4
12613,2022-23,Keon Johnson,1630553,POR,40,10.4
12614,2022-23,Kessler Edwards,1630556,SAC,36,10.7
12615,2022-23,Kevin Durant,201142,PHX,47,35.6
12616,2022-23,Kevin Huerter,1628989,SAC,75,29.4
12617,2022-23,Kevin Knox II,1628995,POR,63,15.1
12618,2022-23,Kevin Love,201567,MIA,62,20.0
12619,2022-23,Kevin Porter Jr.,1629645,HOU,59,34.3
12620,2022-23,Kevon Harris,1630284,ORL,34,13.4
12621,2022-23,Kevon Looney,1626172,GSW,82,23.9
12622,2022-23,Khem Birch,203920,SAS,20,8.1
12623,2022-23,Khris Middleton,203114,MIL,33,24.3
12624,2022-23,Killian Hayes,1630165,DET,76,28.3
12625,2022-23,Kira Lewis Jr.,1630184,NOP,25,9.4
12626,2022-23,Klay Thompson,202691,GSW,69,33.0
12627,2022-23,Kobi Simmons,1628424,CHA,5,5.6
12628,2022-23,Kris Dunn,1627739,UTA,22,25.8
12629,2022-23,Kristaps Porziņģis,204001,WAS,65,32.6
12630,2022-23,Kyle Anderson,203937,MIN,69,28.4
12631,2022-23,Kyle Kuzma,1628398,WAS,64,35.0
12632,2022-23,Kyle Lowry,200768,MIA,55,31.2
12633,2022-23,Kyrie Irving,202681,DAL,60,37.3
12634,2022-23,LaMelo Ball,1630163,CHA,36,35.2
12635,2022-23,Lamar Stevens,1630205,CLE,62,18.1
12636,2022-23,Landry Shamet,1629013,PHX,40,20.2
12637,2022-23,Larry Nance Jr.,1626204,NOP,65,21.2
12638,2022-23,Lauri Markkanen,1628374,UTA,66,34.4
12639,2022-23,LeBron James,2544,LAL,55,35.5
12640,2022-23,Leandro Bolmaro,1630195,UTA,14,4.9
12641,2022-23,Lester Quinones,1631311,GSW,4,4.5
12642,2022-23,Lindell Wigginton,1629623,MIL,7,12.4
12643,2022-23,Lindy Waters III,1630322,OKC,41,12.9
12644,2022-23,Lonnie Walker IV,1629022,LAL,56,23.2
12645,2022-23,Louis King,1629663,PHI,1,28.8
12646,2022-23,Luguentz Dort,1629652,OKC,74,30.7
12647,2022-23,Luka Dončić,1629029,DAL,66,36.2
12648,2022-23,Luka Garza,1630568,MIN,28,8.7
12649,2022-23,Luka Samanic,1629677,UTA,7,23.0
12650,2022-23,Luke Kennard,1628379,MEM,59,22.3
12651,2022-23,Luke Kornet,1628436,BOS,69,11.7
12652,2022-23,Mac McClung,1630644,PHI,2,20.5
12653,2022-23,Malachi Flynn,1630201,TOR,53,13.0
12654,2022-23,Malaki Branham,1631103,SAS,66,23.5
12655,2022-23,Malcolm Brogdon,1627763,BOS,67,26.0
12656,2022-23,Malcolm Hill,1630792,CHI,5,1.8
12657,2022-23,Malik Beasley,1627736,LAL,81,25.8
12658,2022-23,Malik Monk,1628370,SAC,77,22.3
12659,2022-23,Mamadi Diakite,1629603,CLE,22,8.0
12660,2022-23,MarJon Beauchamp,1630699,MIL,52,13.5
12661,2022-23,Marcus Morris Sr.,202694,LAC,65,28.1
12662,2022-23,Marcus Smart,203935,BOS,61,32.1
12663,2022-23,Mark Williams,1631109,CHA,43,19.3
12664,2022-23,Markelle Fultz,1628365,ORL,60,29.6
12665,2022-23,Markieff Morris,202693,DAL,35,10.1
12666,2022-23,Marko Simonovic,1630250,CHI,7,2.8
12667,2022-23,Marvin Bagley III,1628963,DET,42,23.6
12668,2022-23,Mason Plumlee,203486,LAC,79,26.0
12669,2022-23,Matisse Thybulle,1629680,POR,71,16.9
12670,2022-23,Matt Ryan,1630346,MIN,34,9.1
12671,2022-23,Matthew Dellavedova,203521,SAC,32,6.6
